author_name,degree,eigenvector,betweenness,closeness,npubs,hindex,hindex5y,i10index,i10index5y,citedby,as_pc_chair,as_pc,as_session_chair,as_panelist,as_keynote_speaker,as_author
"Niknami, Mehrdad",0.0028,0.0,0.0,0.1388,,,,,,,,,,,,
"Yao, Jie",0.0013,0.0,0.0,0.1087,,,,,,,,,,,,
"Chen, Bo",0.0028,0.0,19086.0,0.0981,33,7,7,6,6,383,0,0,0,0,0,1
"Littley, Cody",0.0016,0.0,0.0,0.1011,,,,,,,0,0,0,0,0,1
"Parashar, Angshuman",0.0025,0.0,0.0,0.1209,,,,,,,0,0,0,0,0,1
"Xi, Zaifa",0.0013,0.0,0.0,0.0981,,,,,,,0,0,0,0,0,1
"Lu, Lanyue",0.0016,0.0,0.0,0.1132,15,8,6,6,4,170,0,0,0,0,0,1
"Kim, Hun-Seok",0.0028,0.0,39.8333,0.0927,46,9,7,7,3,520,0,0,0,0,0,2
"Wu, Kesheng",0.0041,0.0,17479.5,0.1081,221,40,28,78,55,5115,0,1,0,0,0,4
"Beekman, Jethro G.",0.0016,0.0,0.0,0.1324,,,,,,,0,0,0,0,0,1
"Wood, Chad",0.006,0.0001,233796.532,0.1139,,,,,,,0,0,0,0,0,2
"Stuardo, Cesar A.",0.0047,0.0,5674.5,0.0951,,,,,,,0,0,0,0,0,3
"Scott, Ryan G.",0.0016,0.0,38000.4935,0.1054,,,,,,,0,0,0,0,0,2
"Rand, Barry P.",0.0013,0.0,0.0,0.0777,122,42,41,81,78,9779,0,0,0,0,0,1
"Xu, Ping",0.0025,0.0,0.0,0.1107,,,,,,,0,0,0,0,0,1
"Lee, Hyun Ryong",0.0019,0.0,0.0,0.1149,,,,,,,0,0,0,0,0,1
"Lee, Gregory L.",0.0016,0.0,0.0,0.0991,,,,,,,0,0,0,0,0,1
"Ray, Devdeep",0.0016,0.0,0.0,0.1023,1,0,0,0,0,0,0,0,0,0,0,1
"Jero, Samuel",0.0013,0.0,0.0,0.0942,9,3,3,1,1,38,0,0,0,0,0,1
"Alizadeh, Mohammad",0.0069,0.0,23929.5935,0.1253,,,,,,,0,1,0,0,1,4
"Bosch, Jaume",0.0019,0.0,0.0,0.0929,,,,,,,0,0,0,0,0,1
"Qiu, Qinru",0.0053,0.0,271.6079,0.1241,133,23,18,42,31,2058,0,0,0,0,0,2
"Ivanov, Anton",0.0025,0.0,0.0,0.0935,,,,,,,0,0,0,0,0,1
"Huang, Chi-Chang",0.0016,0.0,0.0,0.0933,,,,,,,0,0,0,0,0,1
"Miller, Vance",0.0019,0.0,0.0,0.1319,1,0,0,0,0,0,0,0,0,0,0,1
"Benton, Brad",0.0016,0.0,0.0,0.1148,,,,,,,0,0,0,0,0,1
"Wilson, Shomir",0.0028,0.0,0.0,0.1109,38,10,9,11,9,285,0,0,0,0,0,1
"Wang, Chenglong",0.0013,0.0,4.0,0.0753,,,,,,,0,0,0,0,0,2
"Dongarra, Jack J.",0.0044,0.0007,106091.5901,0.1004,,,,,,,,,,,,
"Phillips, Cynthia A.",0.0019,0.0,0.0,0.0922,,,,,,,,,,,,
"Slepian, Zachary",0.0031,0.0,0.0,0.1192,,,,,,,0,0,0,0,0,1
"Chen, Zhi",0.0035,0.0,0.0,0.1176,13,7,7,7,7,183,0,0,0,0,0,1
"Ferraiuolo, Andrew",0.0022,0.0,9552.0,0.0741,11,4,4,3,3,83,0,0,0,0,0,2
"Black, Richard",0.0038,0.0,0.0,0.0786,,,,,,,0,0,0,0,0,1
"Kumaran, Kalyan",0.0019,0.0017,0.0,0.0904,34,11,10,11,10,430,0,0,0,0,0,1
"Yang, Yuanyuan",0.0003,0.0,0.0,0.0925,293,46,28,114,83,5878,0,0,0,0,0,2
"Tirukkovalluri, Satish Kumar",0.0009,0.0,0.0,0.0905,1,1,1,0,0,2,0,0,0,0,0,1
"Yang, Hailong",0.0035,0.0,41275.0,0.0787,75,10,9,11,9,360,0,0,2,0,0,3
"Bjørner, Nikolaj",0.0019,0.0,0.0,0.1165,,,,,,,0,0,0,0,0,1
"Kaplan, Murad",0.0009,0.0,0.0,0.0862,,,,,,,,,,,,
"Gailly, Nicolas",0.0022,0.0,0.0,0.1033,9,3,3,2,2,92,0,0,0,0,0,1
"Finkelstein, Shel",0.0022,0.0,0.1667,0.0747,,,,,,,0,1,0,0,0,2
"Chen, Yi-Chao",0.0028,0.0,25432.0,0.1213,24,11,11,13,12,629,0,0,0,0,0,2
"Bursztein, Elie",0.0025,0.0,0.0,0.0926,62,20,18,26,25,1543,0,0,0,0,0,2
"Franklin, Michael J.",0.0041,0.0,62212.8708,0.1367,326,88,56,179,137,41206,0,0,0,1,2,3
"Feldman, Matthew",0.0031,0.0,20406.8722,0.0931,,,,,,,0,0,0,0,0,2
"Wu, Bo",0.0022,0.0003,64423.1276,0.1078,23,8,8,6,6,204,0,0,0,0,0,3
"Subasi, Omer",0.0031,0.0,101187.4616,0.1053,12,5,5,2,2,80,0,0,0,0,0,4
"Martin, Vincentius",0.0028,0.0,0.0,0.0889,4,2,2,1,1,48,0,0,0,0,0,1
"Joshi, Arpit",0.0009,0.0,0.0,0.0768,9,3,3,0,0,20,0,0,0,0,0,1
"Cowan, Meghan",0.0022,0.0,0.0,0.1151,,,,,,,,,,,,
"Xiong, Hui",0.005,0.0,202410.3267,0.1267,253,45,42,127,118,7826,0,2,0,0,0,3
"Jiang, Jianyu",0.0013,0.0,0.0,0.0953,,,,,,,0,0,0,0,0,1
"Pearce, Olga",0.0009,0.0,0.0,0.1006,19,6,5,5,5,342,0,4,2,0,0,1
"Tal, Arie",0.0006,0.0,0.0,0.0728,38,10,9,11,8,280,0,0,0,0,0,1
"Chen, Xiang",0.0006,0.0,0.0,0.0784,,,,,,,0,0,0,0,0,1
"Ansari, Amin",0.0009,0.0,0.0,0.1175,44,16,13,18,17,814,0,0,0,0,0,1
"Stone, Peter",0.0009,0.0,0.0,0.1132,607,67,42,284,194,18491,0,0,0,0,0,1
"Yen, Ian En-Hsu",0.0016,0.0,0.0,0.113,,,,,,,,,,,,
"Cheah, Chern",0.0028,0.0,0.0,0.1178,,,,,,,0,0,0,0,0,1
"Crankshaw, Daniel",0.0016,0.0,0.0,0.1321,9,4,4,3,3,366,0,0,0,0,0,1
"Lin, Xue",0.0047,0.0,0.0,0.124,77,18,18,29,27,937,0,0,0,0,0,1
"Konka, Pavan",0.0022,0.0,0.0,0.1063,,,,,,,0,0,0,0,0,1
"Feng, Dan",0.0031,0.0,22270.0,0.0883,400,32,27,83,63,3844,0,1,0,0,0,3
"Wang, Xinyu",0.0006,0.0,0.0,0.0695,,,,,,,0,0,0,0,0,1
"Yiu, Matt M. T.",0.0006,0.0,0.0,0.1081,,,,,,,0,0,0,0,0,1
"Mendonca, Fernando Machado",0.0006,0.0,0.0,0.0746,,,,,,,,,,,,
"Davi, Lucas",0.0038,0.0,4.3333,0.0933,53,21,21,28,28,3416,0,1,0,0,0,2
"Voinescu, Andrei",0.0019,0.0,0.0,0.1149,12,6,6,2,2,75,0,0,0,0,0,1
"Shen, Heng Tao",0.0019,0.0,0.0,0.1024,221,42,37,91,75,6541,0,0,0,0,0,1
"Zhu, Jianfeng",0.0019,0.0,0.0,0.086,,,,,,,,,,,,
"Mercadal, Estanislao",0.0016,0.0007,0.0,0.1021,5,3,3,0,0,18,0,0,0,0,0,1
"Sitaraman, Ramesh K.",0.0016,0.0,9552.0,0.1073,,,,,,,0,2,0,0,0,2
"Li, Guangpu",0.0019,0.0,0.0,0.0919,174,27,18,48,32,3077,0,0,0,0,0,1
"Douglis, Fred",0.0016,0.0,0.0,0.0869,268,49,29,93,59,10880,0,2,1,0,0,1
"Feng, Mingdong",0.0009,0.0,0.0,0.0969,,,,,,,0,0,0,0,0,1
"Xue, Mingdi",0.0016,0.0,0.0,0.068,,,,,,,0,0,0,0,0,1
"Sung, Hyojin",0.0035,0.0,0.0,0.1053,13,6,6,5,5,707,0,0,0,0,0,1
"Qian, Xuehai",0.0091,0.0,403382.8634,0.1362,22,5,5,4,4,81,0,3,0,0,0,6
"James, Sean",0.0016,0.0,0.0,0.1243,,,,,,,0,0,0,0,0,1
"Gutierrez, Samuel K.",0.0031,0.0,0.0,0.0806,,,,,,,,,,,,
"Wang, Di",0.0028,0.0,366516.8785,0.1332,35,10,10,10,10,561,0,1,0,0,0,2
"Beckman, Peter H.",0.0025,0.0,0.0,0.089,,,,,,,,,,,,
"Strufe, Thorsten",0.0019,0.0,23.9121,0.1019,,,,,,,0,0,0,0,0,2
"Howe, Bill",0.0047,0.0,0.0,0.0885,132,25,23,41,36,2594,0,1,0,0,0,1
"Liss, Liran",0.0025,0.0,0.0,0.108,,,,,,,0,0,0,0,0,1
"Duan, Yue",0.0013,0.0,0.0,0.0949,,,,,,,0,0,0,0,0,1
"Zhang, Xuebin",0.0016,0.0001,0.0,0.105,,,,,,,0,0,0,0,0,1
"Smorkalov, Mikhail",0.0044,0.0,0.0,0.1193,,,,,,,,,,,,
"Sekar, Vyas",0.0038,0.0,101745.1732,0.1233,135,34,30,61,55,5547,0,3,1,0,0,3
"Chai, Chengliang",0.0028,0.0,0.0,0.1025,2,2,2,1,1,27,0,0,0,0,0,1
"Chilimbi, Trishul M.",0.0013,0.0,0.0,0.108,,,,,,,,,,,,
"Sakai, Tetsuya",0.0016,0.0,0.0,0.0885,278,28,23,88,58,3147,0,0,0,0,0,2
"Yajurvedi, Amit",0.0044,0.0,0.0,0.0945,,,,,,,0,0,0,0,0,1
"Aken, Dana Van",0.006,0.0001,13330.2259,0.127,,,,,,,0,0,0,0,0,2
"Matam, Kiran Kumar",0.0022,0.0,0.0,0.1345,13,6,6,3,3,114,0,0,0,0,0,1
"Chen, Ruichuan",0.0038,0.0,866.4545,0.1019,32,13,11,14,11,478,0,0,0,0,0,4
"Wang, Bolun",0.0016,0.0,0.0,0.0925,9,5,5,4,4,108,0,0,0,0,0,1
"Seltzer, Margo I.",0.0044,0.0,37599.1623,0.1042,,,,,,,,,,,,
"Träff, Jesper Larsson",0.0009,0.008,0.0,0.0993,,,,,,,0,2,0,0,0,0
"Wang, Benyou",0.0022,0.0,0.0,0.0994,8,2,2,0,0,8,0,0,0,0,0,1
"Neumann, Peter G.",0.0044,0.0,0.0,0.1012,,,,,,,0,0,0,0,0,1
"Geffen, Jacob Van",0.0013,0.0,0.0,0.0695,,,,,,,0,0,0,0,0,1
"Lakshman, T. V.",0.0013,0.0,0.0,0.0982,308,66,37,140,100,18127,0,0,0,0,0,2
"Regehr, John",0.0022,0.0,0.0,0.1068,95,30,21,47,30,2555,0,2,0,0,0,1
"Chang, Hyunseok",0.0013,0.0,0.0,0.0982,32,16,13,19,13,1891,0,0,0,0,0,2
"Churchill, Berkeley R.",0.0009,0.0,0.0,0.0806,,,,,,,,,,,,
"Ganger, Gregory R.",0.0035,0.0,287297.2284,0.1462,343,65,38,144,86,14439,0,0,0,0,0,4
"Tang, Houjun",0.0013,0.0,0.0,0.0976,14,3,3,1,1,34,0,0,0,0,0,1
"Dreher, Matthieu",0.0041,0.0,27324.7127,0.0917,10,5,5,2,2,56,0,0,0,0,0,3
"Panda, Aurojit",0.0072,0.0,336737.9275,0.1384,36,15,15,16,15,855,0,0,0,0,0,6
"Zou, Deqing",0.0016,0.0,0.0,0.0798,,,,,,,0,0,0,0,0,1
"Sundarrajan, Aditya",0.0009,0.0,0.0,0.0969,12,4,4,1,1,34,0,0,0,0,0,1
"Tan, Kian-Lee",0.0035,0.0,77606.9538,0.1177,,,,,,,0,0,0,0,0,3
"Rajbhandari, Samyam",0.0025,0.0,82271.7385,0.111,12,4,4,2,2,45,0,0,0,0,0,2
"Zhan, Yang",0.0031,0.0,0.0,0.1016,7,3,3,1,1,34,0,0,0,0,0,1
"Giroux, Olivier",0.0009,0.0,0.0,0.0655,,,,,,,0,0,0,0,0,1
"Chaganti, Akhilesh",0.0028,0.0,0.0,0.1178,4,1,1,0,0,1,0,0,0,0,0,1
"Afsahi, Ahmad",0.0009,0.008,0.0,0.0993,,,,,,,0,2,0,0,0,1
"Karim, Asha",0.0019,0.0,0.0,0.0695,,,,,,,0,0,0,0,0,1
"Utterback, Robert",0.0009,0.0,0.0,0.0902,3,2,2,0,0,7,0,0,0,0,0,1
"Martonosi, Margaret",0.0031,0.0,22260.0,0.0753,301,65,46,164,112,22256,0,1,1,1,0,3
"Bertolli, Carlo",0.0035,0.0,0.0,0.1053,65,14,14,20,15,543,0,0,0,0,0,1
"Jain, Abhishek",0.0013,0.0,0.0,0.0754,50,19,19,24,24,1623,0,0,0,0,0,1
"Lin, Chunbin",0.0009,0.0,0.0,0.127,23,4,4,2,2,59,0,0,0,0,0,1
"Purohith, Dhathri",0.0013,0.0,0.0,0.1132,,,,,,,0,0,0,0,0,1
"Sala, Alessandra",0.0013,0.0,0.0,0.0928,68,19,17,24,21,2003,0,0,0,0,0,1
"Aracil, Javier",0.0016,0.0,0.0,0.0908,231,29,15,77,30,3318,0,0,0,0,0,1
"Chaudhuri, Swarat",0.0013,0.0,0.0,0.0695,61,20,16,27,23,1833,0,1,1,0,0,1
"Li, Huayu",0.0019,0.0,0.0,0.1066,13,5,5,2,2,80,0,0,0,0,0,1
"Vigfusson, Ymir",0.0044,0.0,52443.8725,0.1068,57,12,10,15,10,445,0,1,0,0,0,3
"Knepper, Sarah",0.0025,0.0,0.0,0.1035,,,,,,,0,1,0,0,0,1
"Bernstein, Gilbert Louis",0.0013,0.0,0.0,0.0806,,,,,,,0,0,0,0,0,1
"Lee, I-Ting Angelina",0.0009,0.0,0.0,0.0902,21,8,7,7,5,201,0,2,1,0,0,1
"Pandey, Prashant",0.0009,0.0,0.0,0.0922,3,3,3,1,1,32,0,0,0,0,0,1
"Mehta, Parmita",0.0047,0.0,0.0,0.0885,,,,,,,0,0,0,0,0,1
"Pedram, Massoud",0.0019,0.0,104494.6508,0.1272,835,74,43,344,191,21250,0,0,0,0,0,2
"Wu, Song",0.0019,0.0,3179.0,0.0867,2113,23,20,83,61,5636,0,0,0,0,0,2
"Zhao, Hui",0.0019,0.0,0.0,0.1166,,,,,,,0,0,0,0,0,1
"Chen, Haogang",0.0022,0.0,0.0,0.1312,15,10,10,10,10,600,0,0,0,0,0,1
"Quinn, James",0.0028,0.0,0.0,0.115,,,,,,,0,0,0,0,0,1
"Bai, Xiaolong",0.0025,0.0,0.0,0.0949,28,6,6,1,1,120,0,0,0,0,0,1
"Gupta, Aayush",0.0013,0.0,0.0,0.1053,29,8,8,8,7,1091,0,0,0,0,0,1
"Larsen, Per",0.0047,0.0,6364.0,0.0933,41,12,12,12,12,569,0,0,0,0,0,2
"Hao, Shyng",0.0016,0.0,0.0,0.1081,,,,,,,,,,,,
"Pnevmatikatos, Dionisios N.",0.0022,0.0,0.0,0.0906,,,,,,,,,,,,
"Chen, Jia",0.0006,0.0,0.0,0.0695,,,,,,,0,0,0,0,0,1
"Shelat, Abhi",0.0022,0.0,3186.0,0.1084,,,,,,,0,2,1,0,0,2
"Chuo, Li-Xuan",0.0013,0.0,0.0,0.0925,6,3,3,0,0,17,0,0,0,0,0,1
"Wilson, Christo",0.0066,0.0,59839.82,0.1013,55,22,22,28,26,3386,0,0,0,0,0,4
"Pokam, Gilles",0.0013,0.0,0.0,0.0876,76,18,16,21,18,1153,0,0,0,0,0,2
"Tang, Kun",0.0019,0.0,1.2734,0.1117,7,2,2,1,1,21,0,0,0,0,0,2
"Di, Sheng",0.0019,0.0,8106.2864,0.0977,55,14,13,17,16,649,0,1,0,0,0,2
"Donofrio, David",0.0031,0.0,25478.3366,0.1335,,,,,,,0,0,0,0,0,2
"Liu, Jialin",0.0025,0.0,9.0,0.0976,23,8,8,5,5,116,0,0,0,0,0,2
"Klimovic, Ana",0.0044,0.0,38100.0,0.0852,7,2,2,1,1,118,0,0,0,0,0,2
"Muthukumaran, Divya",0.0035,0.0,0.0,0.1124,,,,,,,0,0,0,0,0,1
"Wei, Xiaochi",0.0016,0.0,0.0,0.0851,18,2,2,0,0,19,0,0,0,0,0,1
"Edsall, Tom",0.0044,0.0,618.3038,0.1137,,,,,,,0,0,0,0,0,2
"Tajik, Ahmad Shahab",0.0009,0.0,0.0,0.0921,,,,,,,0,0,0,0,0,1
"Larisch, James",0.0016,0.0,0.0,0.0989,1,1,1,0,0,2,0,0,0,0,0,1
"Zhou, Ke",0.0013,0.0,0.0,0.0879,,,,,,,0,1,0,0,0,1
"Kristensen, Mads Ruben Burgdorff",0.0022,0.0001,0.0,0.1101,22,6,5,2,2,97,0,0,0,0,0,1
"Ho, Qirong",0.0028,0.0,0.0,0.1164,51,16,16,20,20,825,0,0,0,0,0,1
"Fathy, Hosam K.",0.0016,0.0,0.0,0.1243,,,,,,,,,,,,
"Mao, Zhuoqing Morley",0.0047,0.0,31738.0,0.1046,,,,,,,,,,,,
"Ganger, Greg",0.0013,0.0,0.0,0.1127,,,,,,,,,,,,
"Basu, Arkaprava",0.0013,0.0,0.0,0.0995,23,9,9,9,9,2423,0,0,0,0,0,1
"Jiang, Chuan",0.0025,0.0,0.0,0.0947,,,,,,,0,0,0,0,0,1
"Snoeren, Alex C.",0.0044,0.0,198236.1359,0.1216,144,41,29,87,62,8745,1,1,0,0,0,5
"Chamith, Buddhika",0.0009,0.0,0.0,0.0954,5,2,2,0,0,8,0,0,0,0,0,1
"Wu, Suzhen",0.0019,0.0,3184.0,0.0981,29,10,10,12,12,397,0,0,0,0,0,1
"Gens, David",0.0013,0.0,0.3333,0.0933,,,,,,,0,0,0,0,0,2
"Papadopoulos, Alessandro Vittorio",0.0031,0.0,34936.0,0.0778,59,11,11,13,13,440,0,1,0,0,0,2
"Mueller, Frank",0.0019,0.0,0.0,0.0877,354,48,30,138,90,9464,0,2,2,0,0,1
"Tsai, Po-An",0.0006,0.0,0.0,0.1097,7,3,3,2,2,32,0,0,0,0,0,2
"Zwaenepoel, Willy",0.0066,0.0,47636.0,0.1064,261,61,35,127,64,19771,0,0,0,0,0,5
"Pilla, Laércio Lima",0.0041,0.0,4102.1555,0.1021,,,,,,,,,,,,
"Mei, Fei",0.0009,0.0,0.0,0.1078,,,,,,,0,0,0,0,0,1
"Latham, Robert",0.0019,0.0,0.0,0.0877,84,21,17,39,31,1882,0,1,0,0,0,1
"Canini, Marco",0.0047,0.0,171665.4686,0.1263,82,19,17,28,25,1465,0,3,0,0,0,5
"Krim, Hamid",0.0006,0.0,0.0,0.0992,298,34,20,82,41,8098,0,0,0,0,0,1
"Beckmann, Bradford M.",0.0016,0.0,0.0,0.1146,,,,,,,0,0,0,0,0,1
"Dou, Xianzheng",0.0006,0.0,0.0,0.1014,,,,,,,0,0,0,0,0,1
"Manne, Fredrik",0.0009,0.0,0.0,0.0924,100,26,16,46,33,1665,0,0,0,0,0,1
"Padon, Oded",0.0009,0.0,0.0,0.1085,11,3,3,2,2,47,0,0,0,0,0,1
"Yang, Yin",0.0025,0.0,6358.0,0.0861,58,21,18,33,30,1598,0,0,0,0,0,2
"Tasiran, Serdar",0.0009,0.0,0.0,0.0746,91,21,13,33,20,2497,0,0,0,0,0,1
"Johnson, Alex",0.0019,0.0,0.0,0.0637,,,,,,,0,0,0,0,0,1
"Liu, Qing",0.0066,0.0,5792.7956,0.1121,,,,,,,,,,,,
"Li, Xiaozhou",0.0022,0.0,0.0,0.1378,12,9,8,8,8,294,0,0,0,0,0,1
"Maleki, Saeed",0.0035,0.0,0.0,0.1176,14,4,4,3,3,190,0,1,0,0,0,0
"Vega, Luis",0.0009,0.0,0.0,0.1126,,,,,,,0,0,0,0,0,1
"Chen, Haibo",0.0063,0.0,87840.1439,0.1189,106,25,23,48,48,2387,0,6,0,0,0,6
"Ramezani, Morteza",0.0013,0.0,0.0,0.1217,,,,,,,0,0,0,0,0,1
"Kulkarni, Milind",0.0022,0.0,12733.0,0.0902,125,17,16,26,22,1692,0,2,1,0,0,5
"Amaris, Marcos",0.0009,0.0,0.0,0.0807,,,,,,,,,,,,
"Vilanova, Lluís",0.0013,0.0,0.0,0.0851,,,,,,,,,,,,
"Vijaykrishnan, Narayanan",0.0022,0.0,0.0,0.1169,,,,,,,,,,,,
"Chambreau, Christopher M.",0.0016,0.0,0.0,0.0991,,,,,,,0,0,0,0,0,1
"Chawla, Sanjay",0.0013,0.0,0.0,0.0941,222,31,26,61,41,5073,0,1,0,0,0,1
"Bian, Pan",0.0019,0.0,0.0,0.1047,,,,,,,0,0,0,0,0,1
"Barbosa, Manuel",0.0035,0.0,2.0476,0.0643,56,17,15,29,18,1208,0,0,0,0,0,2
"Hsieh, Kevin",0.0028,0.0,27090.1369,0.1394,8,6,6,2,2,67,0,0,0,0,0,2
"Jeon, Hyeran",0.0013,0.0,0.0,0.127,22,7,7,5,5,146,0,0,0,0,0,1
"Koenig, Gregory A.",0.0028,0.0,0.0,0.0978,,,,,,,,,,,,
"Quinson, Martin",0.0022,0.0,0.0,0.0944,66,17,9,23,9,1277,0,0,0,0,0,1
"Pan, Xiaorui",0.0031,0.0,48.0,0.095,5,4,4,3,3,158,0,0,0,0,0,2
"Dillig, Isil",0.0038,0.0,19624.0,0.0746,46,16,15,20,19,984,0,0,0,0,0,5
"Javadi, Seyyed Ahmad",0.0006,0.0,0.0,0.0921,7,2,2,0,0,9,0,0,0,0,0,2
"Hu, Shuihai",0.0019,0.0,0.0,0.1161,5,3,3,2,2,63,0,0,0,0,0,1
"Zheng, Zeyu",0.0053,0.0,68452.3194,0.1224,,,,,,,0,0,0,0,0,2
"Zou, Yiming",0.0038,0.0,0.0,0.0753,2,1,1,0,0,1,0,0,0,0,0,1
"Chang, Ting-Jung",0.0013,0.0,0.0,0.0777,,,,,,,0,0,0,0,0,1
"Hamlen, Kevin W.",0.0006,0.0,0.0,0.0867,,,,,,,,,,,,
"Zhang, Yinqian",0.0031,0.0,9552.0,0.095,20,8,7,8,7,971,0,3,2,0,0,2
"Wei, Michael",0.0041,0.0,32661.938,0.1371,23,9,9,9,9,692,0,2,1,0,0,2
"Suminto, Riza O.",0.0047,0.0,5674.5,0.0951,8,2,2,1,1,38,0,0,0,0,0,4
"He, Shuibing",0.0016,0.0,0.0,0.0954,46,8,8,7,7,188,0,0,0,0,0,1
"Santurkar, Siddharth",0.0053,0.0001,0.0,0.1246,,,,,,,0,0,0,0,0,1
"Tirmazi, Muhammad",0.0006,0.0,0.0,0.0949,2,0,0,0,0,0,0,0,0,0,0,1
"Lu, Youyou",0.0019,0.0,273.0192,0.1073,32,10,10,10,10,309,0,0,0,0,0,2
"Memaripour, Amirsaman",0.0022,0.0,0.0,0.1268,7,3,3,2,2,48,0,0,0,0,0,2
"Lin, Xuemin",0.0022,0.0,12732.0,0.0637,274,45,38,144,115,8933,0,2,0,0,0,2
"Kosba, Ahmed E.",0.0016,0.0,0.0,0.0868,,,,,,,,,,,,
"Chen, Jianshu",0.0016,0.0,0.0,0.1271,67,17,16,27,25,1398,0,0,0,0,0,1
"Kulkarni, Sachin",0.0044,0.0,0.0,0.0945,,,,,,,0,0,0,0,0,1
"Liu, Xue",0.0013,0.0,0.0,0.0883,1397,41,38,256,155,11368,0,0,0,0,0,1
"Islam, Mohammad A.",0.0006,0.0,0.0,0.0813,,,,,,,0,0,0,0,0,1
"Faizian, Peyman",0.0022,0.0,2122.0,0.09,4,1,1,0,0,2,0,0,0,0,0,2
"Phan, Tien-Dat",0.0013,0.0,0.0,0.0975,3,2,2,1,1,23,0,0,0,0,0,1
"Gratz, Paul",0.0016,0.0,0.0,0.1145,,,,,,,,,,,,
"Clegg, Richard G.",0.0044,0.0,0.0,0.125,,,,,,,,,,,,
"Mast, Kai",0.0038,0.0,0.0,0.0786,2,1,1,0,0,4,0,0,0,0,0,1
"Mudge, Trevor N.",0.0035,0.0,6625.3333,0.0928,,,,,,,,,,,,
"Cheng, Long",0.0016,0.0,6370.0,0.0674,22,6,6,4,4,83,0,0,0,0,0,2
"Wang, Jing",0.0013,0.0,0.0,0.105,,,,,,,0,0,0,0,0,1
"Mohan, Jayashree",0.0013,0.0,0.0,0.1132,5,1,1,0,0,3,0,0,0,0,0,1
"Wu, Yuming",0.0019,0.0,0.0,0.1063,,,,,,,0,0,0,0,0,1
"Cohen, Nachshon",0.0016,0.0,9552.5,0.0785,14,4,4,1,1,43,0,0,0,0,0,3
"Watkins, Noah",0.0041,0.0,17462.6667,0.0807,19,5,4,2,2,156,0,0,0,0,0,3
"Nachiappan, Nachiappan Chidambaram",0.0028,0.0,715.1051,0.1217,16,7,6,5,5,294,0,0,0,0,0,3
"Katz-Bassett, Ethan",0.0028,0.0,0.0,0.115,49,20,20,30,30,1911,0,1,0,0,0,1
"Minkenberg, Cyriel",0.0013,0.0,0.0,0.0851,194,21,14,46,27,1684,0,0,0,0,0,1
"Zhai, Ennan",0.0031,0.0,72423.2072,0.1105,28,10,9,10,9,224,0,1,0,0,0,3
"Mehrotra, Rishabh",0.0016,0.0,3186.0,0.0849,24,6,6,3,3,223,0,1,0,0,0,2
"Panyala, Ajay",0.0016,0.0,0.0,0.1012,10,2,2,0,0,15,0,0,0,0,0,1
"Wang, Ying",0.0009,0.0,0.0,0.0674,,,,,,,0,0,0,0,0,1
"Nguyen, Bao",0.0006,0.0,0.0,0.098,,,,,,,0,0,0,0,0,1
"Liu, Weiguo",0.0025,0.0091,1591.0,0.0993,,,,,,,0,0,0,0,0,3
"Bhalerao, Rahul",0.0025,0.0,0.0,0.1182,,,,,,,0,0,0,0,0,1
"Li, Zhiwei",0.0031,0.0,0.0,0.0883,,,,,,,0,0,0,0,0,1
"Lin, Heng",0.0022,0.0,0.0,0.1168,,,,,,,0,0,0,0,0,1
"Wei, Teng",0.0006,0.0,0.0,0.0771,13,5,5,3,3,93,0,0,0,0,0,2
"Jang, Hanhwi",0.0022,0.0,2122.0,0.1103,,,,,,,0,0,0,0,0,2
"Dreslinski, Ronald",0.0019,0.0,0.0,0.0927,98,26,25,43,40,3616,0,0,0,0,0,1
"Aroca, Jordi Arjona",0.0025,0.0,242.2,0.0934,18,6,6,4,4,170,0,0,0,0,0,3
"Vega, Carlos",0.0016,0.0,0.0,0.0908,,,,,,,0,0,0,0,0,1
"Beringer, Lennart",0.0016,0.0,0.0,0.0771,,,,,,,0,0,0,0,0,1
"Gu, Juncheng",0.0013,0.0,0.0,0.1001,5,4,4,3,3,1318,0,0,0,0,0,1
"Glesser, David",0.0025,0.0,4774.5,0.084,,,,,,,0,0,0,0,0,2
"Montes, Javier Diaz",0.0022,0.0,3.3333,0.0983,,,,,,,,,,,,
"Su, Chunzhi",0.0013,0.0,0.0,0.0997,,,,,,,0,0,0,0,0,1
"Lu, Guohan",0.0025,0.0,0.0,0.1196,49,17,15,19,17,2844,0,0,0,0,0,1
"Costa, Paolo",0.0044,0.0,0.0,0.125,87,25,20,39,32,3500,0,1,0,0,0,1
"Jain, Shrainik",0.0047,0.0,0.0,0.0885,7,1,1,0,0,6,0,0,0,0,0,1
"Khazaei, Koorosh",0.0016,0.0,0.0,0.1093,,,,,,,0,0,0,0,0,1
"Omer, Jon",0.0038,0.0,0.0,0.0753,,,,,,,,,,,,
"Kuvaiskii, Dmitrii",0.0019,0.0,0.0,0.1015,12,4,4,0,0,30,0,0,0,0,0,1
"Hari, Siva Kumar Sastry",0.0022,0.0,45.2021,0.1216,16,11,10,12,11,554,0,0,0,0,0,2
"Elnawawy, Hussein",0.0009,0.0,0.0,0.0905,,,,,,,0,0,0,0,0,1
"Carreño, Emmanuell Diaz",0.0013,0.0,0.0,0.0938,,,,,,,0,0,0,0,0,1
"Cui, Timothy",0.0028,0.0,0.0,0.115,,,,,,,0,0,0,0,0,1
"Wildani, Avani",0.0013,0.0,0.0,0.0965,28,8,8,7,6,243,0,0,0,0,0,1
