author_name,degree,eigenvector,betweenness,closeness
"Huang, Yuzhen",0.0008,0.0,0.0,0.0028
"Zhao, Yunjian",0.0008,0.0,0.0,0.0028
"Yan, Xiao",0.0008,0.0,0.0,0.0028
"Zhao, Ruihao",0.0008,0.0,0.0,0.0028
"Kim, Kee Sung",0.0005,0.0,0.0,0.0005
"Kim, Minkyu",0.0005,0.0,0.0,0.0005
"Lee, Dongsoo",0.0005,0.0,0.0,0.0005
"Park, Je Hong",0.0005,0.0,0.0,0.0005
"Kim, Woo-Hwan",0.0005,0.0,0.0,0.0005
"Abdolrashidi, Amirali",0.0005,0.0,0.0,0.0005
"Tripathy, Devashree",0.0005,0.0,0.0,0.0005
"Belviranli, Mehmet Esat",0.0005,0.0,0.0,0.0005
"Bhuyan, Laxmi N.",0.0005,0.0,0.0,0.0005
"Wong, Daniel",0.0005,0.0,0.0,0.0005
"Li, Tongxin",0.0011,0.0,0.0,0.0367
"Wang, Xueqiang",0.0015,0.0,0.0,0.0367
"Zha, Mingming",0.0011,0.0,0.0,0.0367
"Chen, Kai",0.0021,0.0,0.0047,0.0487
"Xing, Luyi",0.0011,0.0,0.0,0.0367
"Bai, Xiaolong",0.0011,0.0,0.0,0.0367
"Han, Xinhui",0.0011,0.0,0.0,0.0367
"Zhang, Mingzhe",0.0005,0.0,0.0,0.0312
"Zhang, Lunkai",0.0009,0.0,0.0002,0.0312
"Liu, Zhiyong",0.0012,0.0,0.0036,0.0338
"She, James",0.0005,0.0,0.0,0.0005
"Zhao, Chen",0.0004,0.0,0.0,0.0004
"Cheung, Ming",0.0004,0.0,0.0,0.0004
"Liang, Hao",0.0004,0.0,0.0,0.0004
"Jo, Hyungil",0.0005,0.0,0.0,0.0006
"Kim, Sung-Hun",0.0005,0.0,0.0,0.0006
"Kim, Sangwook",0.0007,0.0,0.0,0.0007
"Jeong, Jinkyu",0.0007,0.0,0.0,0.0007
"Lee, Joonwon",0.0007,0.0,0.0,0.0007
"Gonzalez, Santiago",0.0004,0.0,0.0,0.0441
"Sinapov, Jivko",0.0004,0.0,0.0,0.0441
"Stone, Peter",0.0004,0.0,0.0,0.0441
"Elmokashfi, Ahmed",0.0003,0.0,0.0,0.0003
"Zhou, Dong",0.0003,0.0,0.0,0.0003
"Baltrunas, Dziugas",0.0003,0.0,0.0,0.0003
"Souza, Felipe Rodrigo De",0.0004,0.0,0.0,0.0004
"Miers, Charles",0.0004,0.0,0.0,0.0004
"Fiorese, Adriano",0.0004,0.0,0.0,0.0004
"Koslovski, Guilherme Piegas",0.0004,0.0,0.0,0.0004
"Li, Xiaozhou",0.0009,0.0,0.0,0.0518
"Soulé, Robert",0.0033,0.0,0.0107,0.0521
"Lee, Jeongkeun",0.0013,0.0,0.0034,0.0535
"Foster, Nate",0.0009,0.0,0.0,0.0518
"Chen, Haogang",0.0009,0.0,0.0,0.0496
"Chajed, Tej",0.0009,0.0,0.0,0.0496
"Konradi, Alex",0.0009,0.0,0.0,0.0496
"Wang, Stephanie",0.0021,0.0,0.0101,0.0542
"Ileri, Atalay",0.0009,0.0,0.0,0.0496
"Brown, Fraser",0.0007,0.0,0.0,0.0423
"Narayan, Shravan",0.0007,0.0,0.0,0.0423
"Engler, Dawson R.",0.0007,0.0,0.0,0.0423
"Stefan, Deian",0.0007,0.0,0.0,0.0423
"Ecker, Jan Philipp",0.0003,0.0,0.0,0.0003
"Berrendorf, Rudolf",0.0003,0.0,0.0,0.0003
"Mannuß, Florian",0.0003,0.0,0.0,0.0003
"Shahidi, Narges",0.0004,0.0,0.0,0.0454
"Chishti, Zeshan A.",0.0004,0.0,0.0,0.0454
"Ghahremani, Sona",0.0003,0.0,0.0,0.0003
"Giese, Holger",0.0003,0.0,0.0,0.0003
"Vogel, Thomas",0.0003,0.0,0.0,0.0003
"Tongsinoot, Lumpsum",0.0001,0.0,0.0,0.0001
"Muangsin, Veera",0.0001,0.0,0.0,0.0001
"Frassetto, Tommaso",0.0004,0.0,0.0,0.0356
"Gens, David",0.0005,0.0,0.0,0.0356
"Ng, Esmond G.",0.0004,0.0,0.0,0.0023
"Xie, Xinfeng",0.0003,0.0,0.0,0.04
"Lautenschlager, Florian",0.0004,0.0,0.0,0.0004
"Philippsen, Michael",0.0004,0.0,0.0,0.0004
"Kumlehn, Andreas",0.0004,0.0,0.0,0.0004
"Adersberger, Josef",0.0004,0.0,0.0,0.0004
"Xie, Wei",0.0004,0.0,0.0,0.0313
"Chen, Yong",0.0005,0.0,0.0001,0.034
"Schoenebeck, Grant",0.0004,0.0,0.0,0.0392
"Liu, Mengxing",0.0008,0.0,0.0,0.0488
"Bianchi, Antonio",0.0016,0.0,0.0,0.0046
"Machiry, Aravind",0.0019,0.0,0.0,0.0046
"Grosen, John",0.0009,0.0,0.0,0.0046
"Grosen, Paul",0.0009,0.0,0.0,0.0046
"Küsters, Ralf",0.0001,0.0,0.0,0.0001
"Rausch, Daniel",0.0001,0.0,0.0,0.0001
"Kumar, Akash",0.0007,0.0,0.0,0.0403
"Corporaal, Henk",0.0007,0.0,0.0,0.0403
"Rekatsinas, Theodoros",0.0005,0.0,0.0,0.0399
"Joglekar, Manas",0.0005,0.0,0.0,0.0399
"Shi, Bei",0.0005,0.0,0.0,0.0009
"Jameel, Shoaib",0.0007,0.0,0.0,0.0009
"Schockaert, Steven",0.0007,0.0,0.0,0.0009
"Lai, Kwun Ping",0.0005,0.0,0.0,0.0009
"Colmant, Maxime",0.0004,0.0,0.0,0.0348
"Rouvoy, Romain",0.0004,0.0,0.0,0.0348
"Seinturier, Lionel",0.0004,0.0,0.0,0.0348
"Agung, Mulya",0.0005,0.0,0.0,0.0005
"Amrizal, Muhammad Alfian",0.0005,0.0,0.0,0.0005
"Komatsu, Kazuhiko",0.0005,0.0,0.0,0.0005
"Egawa, Ryusuke",0.0005,0.0,0.0,0.0005
"Takizawa, Hiroyuki",0.0005,0.0,0.0,0.0005
"Gharghabi, Shaghayegh",0.0007,0.0,0.0,0.0011
"Ding, Yifei",0.0007,0.0,0.0,0.0011
"Kamgar, Kaveh",0.0007,0.0,0.0,0.0011
"Ulanova, Liudmila",0.0007,0.0,0.0,0.0011
"Krishnan, Akhil",0.0003,0.0,0.0,0.0003
"Markov, Mikhail",0.0003,0.0,0.0,0.0003
"Bonakdarpour, Borzoo",0.0003,0.0,0.0,0.0003
"Sultana, Nik",0.0019,0.0,0.0,0.0463
"Galea, Salvator",0.0019,0.0,0.0,0.0463
"Greaves, David",0.0019,0.0,0.0,0.0463
"Shipton, Jonny",0.0019,0.0,0.0,0.0463
"Clegg, Richard G.",0.0019,0.0,0.0,0.0463
"Mai, Luo",0.0019,0.0,0.0,0.0463
"Bressana, Pietro",0.0019,0.0,0.0,0.0463
"Mortier, Richard",0.0019,0.0,0.0,0.0463
"Costa, Paolo",0.0019,0.0,0.0,0.0463
"Pietzuch, Peter R.",0.0033,0.0,0.0067,0.0466
"Crowcroft, Jon",0.0019,0.0,0.0,0.0463
"Zilberman, Noa",0.0019,0.0,0.0,0.0463
"Jeong, Wookhan",0.0008,0.0,0.0,0.0008
"Cho, Hyunsoo",0.0008,0.0,0.0,0.0008
"Lee, Yongmyung",0.0008,0.0,0.0,0.0008
"Lee, Jaegyu",0.0008,0.0,0.0,0.0008
"Yoon, Songho",0.0008,0.0,0.0,0.0008
"Hwang, Joo Young",0.0008,0.0,0.0,0.0008
"Lee, Dong-Gi",0.0008,0.0,0.0,0.0008
"Haas, Andreas",0.0011,0.0,0.0,0.0288
"Rossberg, Andreas",0.0011,0.0,0.0,0.0288
"Schuff, Derek L.",0.0011,0.0,0.0,0.0288
"Titzer, Ben L.",0.0011,0.0,0.0,0.0288
"Holman, Michael",0.0011,0.0,0.0,0.0288
"Gohman, Dan",0.0011,0.0,0.0,0.0288
"Wagner, Luke",0.0011,0.0,0.0,0.0288
"Zakai, Alon",0.0011,0.0,0.0,0.0288
"Bastien, J. F.",0.0015,0.0,0.0008,0.0311
"Lauinger, Tobias",0.0007,0.0,0.0,0.0359
"Chaabane, Abdelberi",0.0007,0.0,0.0,0.0359
"Arshad, Sajjad",0.0007,0.0,0.0,0.0359
"Robertson, William",0.0007,0.0,0.0,0.0359
"Kirda, Engin",0.0007,0.0,0.0,0.0359
"Li, Guanpeng",0.0008,0.0,0.0,0.0394
"Hari, Siva Kumar Sastry",0.0009,0.0,0.0,0.0394
"Sullivan, Michael",0.0008,0.0,0.0,0.0394
"Tsai, Timothy",0.0009,0.0,0.0,0.0394
"Pattabiraman, Karthik",0.0013,0.0,0.0029,0.0397
"Yang, Zibin",0.0005,0.0,0.0,0.0005
"Ganjali, Yashar",0.0005,0.0,0.0,0.0005
"Firoozshahian, Amin",0.0005,0.0,0.0,0.0005
"Bourhis, Pierre",0.0004,0.0,0.0,0.0004
"Reutter, Juan L.",0.0004,0.0,0.0,0.0004
"Suárez, Fernando",0.0004,0.0,0.0,0.0004
"Vrgoc, Domagoj",0.0004,0.0,0.0,0.0004
"Javadiabhari, Ali",0.0008,0.0,0.0,0.0289
"Gokhale, Pranav",0.0008,0.0,0.0,0.0289
"Holmes, Adam",0.0008,0.0,0.0,0.0289
"Franklin, Diana",0.0008,0.0,0.0,0.0289
"Brown, Kenneth R.",0.0008,0.0,0.0,0.0289
"Bar-Yehuda, Reuven",0.0004,0.0,0.0,0.0008
"Censor-Hillel, Keren",0.0008,0.0,0.0,0.0008
"Schwartzman, Gregory",0.0004,0.0,0.0,0.0008
"Xu, Jian",0.0015,0.0,0.0032,0.0497
"Cao, Qingqing",0.0005,0.0,0.0,0.0442
"Prakash, Aditya",0.0005,0.0,0.0,0.0442
"Yang, Renchi",0.0005,0.0,0.0,0.0251
"Xiao, Xiaokui",0.0015,0.0,0.0005,0.0251
"Wei, Zhewei",0.0005,0.0,0.0,0.0251
"Yang, Yin",0.0011,0.0,0.0002,0.0251
"Ramírez, Alex",0.0012,0.0,0.0,0.0014
"Walulya, Ivan",0.0001,0.0,0.0,0.0001
"Tsigas, Philippas",0.0001,0.0,0.0,0.0001
"Hoang, Thang",0.0005,0.0,0.0,0.0005
"Ozkaptan, Ceyhun D.",0.0005,0.0,0.0,0.0005
"Yavuz, Attila A.",0.0005,0.0,0.0,0.0005
"Guajardo, Jorge",0.0005,0.0,0.0,0.0005
"Nguyen, Tam",0.0005,0.0,0.0,0.0005
"Zhang, Zijun",0.0003,0.0,0.0,0.0372
"Guz, Zvika",0.0004,0.0,0.0,0.0005
"Li, Harry",0.0004,0.0,0.0,0.0005
"Shayesteh, Anahita",0.0004,0.0,0.0,0.0005
"Balakrishnan, Vijay",0.0008,0.0,0.0,0.0008
"Xu, Lianghong",0.0004,0.0,0.0,0.0505
"Lim, Hyeontaek",0.0003,0.0,0.0,0.0381
"Kaminsky, Michael",0.0003,0.0,0.0,0.0381
"Karpathiotakis, Manos",0.0007,0.0,0.0,0.0016
"Floratou, Avrilia",0.0004,0.0,0.0,0.0015
"Özcan, Fatma",0.0025,0.0,0.0,0.0025
"Ailamaki, Anastasia",0.0007,0.0,0.0,0.0016
"Duck, Gregory J.",0.0003,0.0,0.0,0.0003
"Yap, Roland H. C.",0.0003,0.0,0.0,0.0003
"Cavallaro, Lorenzo",0.0003,0.0,0.0,0.0003
"Basin, Dmitry",0.0008,0.0,0.0,0.001
"Braginsky, Anastasia",0.0008,0.0,0.0,0.001
"Golan-Gueta, Guy",0.0008,0.0,0.0,0.001
"Sulamy, Moshe",0.0008,0.0,0.0,0.001
"Chuo, Li-Xuan",0.0005,0.0,0.0,0.0016
"Luo, Zhihong",0.0005,0.0,0.0,0.0016
"Sylvester, Dennis",0.0011,0.0,0.0,0.0019
"Blaauw, David",0.0017,0.0,0.0,0.002
"Kim, Hun-Seok",0.0012,0.0,0.0,0.0019
"Quach, Alan",0.0003,0.0,0.0,0.001
"Cao, Chun",0.0004,0.0,0.0,0.0409
"Wang, Weiyi",0.0004,0.0,0.0,0.0409
"Ma, Xiaoxing",0.0004,0.0,0.0,0.0409
"Si, Si",0.0003,0.0,0.0,0.0397
"Kang, Wang-Cheng",0.0004,0.0,0.0,0.0004
"Fang, Chen",0.0004,0.0,0.0,0.0004
"Wang, Zhaowen",0.0004,0.0,0.0,0.0004
"Mcauley, Julian",0.0004,0.0,0.0,0.0004
"Arndt, Oliver Jakob",0.0004,0.0,0.0,0.0004
"Trager, Fabian David",0.0004,0.0,0.0,0.0004
"Moß, Tobias",0.0004,0.0,0.0,0.0004
"Blume, Holger",0.0004,0.0,0.0,0.0004
"Jeong, Sehun",0.0004,0.0,0.0,0.0007
"Jeon, Minseok",0.0004,0.0,0.0,0.0007
"Cha, Sung Deok",0.0004,0.0,0.0,0.0007
"Oh, Hakjoo",0.0012,0.0,0.0,0.0012
"Kastrati, Fisnik",0.0001,0.0,0.0,0.0001
"Moerkotte, Guido",0.0001,0.0,0.0,0.0001
"Zhang, Pengyu",0.0005,0.0,0.0,0.0005
"Josephson, Colleen",0.0004,0.0,0.0,0.0004
"Bharadia, Dinesh",0.0004,0.0,0.0,0.0004
"Katti, Sachin",0.0005,0.0,0.0,0.0005
"Teich, Samuel",0.0001,0.0,0.0,0.0003
"Chatterjee, Rahul",0.0005,0.0,0.0,0.031
"Woodage, Joanne",0.0005,0.0,0.0,0.031
"Pnueli, Yuval",0.0005,0.0,0.0,0.031
"Chowdhury, Anusha",0.0005,0.0,0.0,0.031
"Dhulipala, Laxman",0.0003,0.0,0.0,0.0423
"Blelloch, Guy E.",0.0007,0.0,0.0007,0.0473
"Shun, Julian",0.0003,0.0,0.0,0.0423
"Wang, Yaqing",0.0004,0.0,0.0,0.0004
"Ma, Fenglong",0.0004,0.0,0.0,0.0004
"Su, Lu",0.0004,0.0,0.0,0.0004
"Gao, Jing",0.0004,0.0,0.0,0.0004
"Németh, Balázs",0.0004,0.0,0.0,0.0004
"Haber, Tom",0.0004,0.0,0.0,0.0004
"Liesenborgs, Jori",0.0004,0.0,0.0,0.0004
"Lamotte, Wim",0.0004,0.0,0.0,0.0004
"Rapoport, Marianna",0.0004,0.0,0.0,0.0008
"Kabir, Ifaz",0.0004,0.0,0.0,0.0008
"He, Paul",0.0004,0.0,0.0,0.0008
"Ravindra, Sajith",0.0003,0.0,0.0,0.0004
"Dayarathna, Miyuru",0.0003,0.0,0.0,0.0004
"Jayasena, Sanath",0.0007,0.0,0.0,0.0007
"Xu, Shichang",0.0004,0.0,0.0,0.0366
"Jia, Yunhan",0.0011,0.0,0.0,0.0366
"Ortiz-Lopez, Keishla D.",0.0001,0.0,0.0,0.0001
"Welch, Jennifer L.",0.0001,0.0,0.0,0.0001
"Jang, Hyeongwon",0.0007,0.0,0.0,0.0007
"Rhee, Sang Youp",0.0007,0.0,0.0,0.0007
"Kim, Jae Eun",0.0007,0.0,0.0,0.0007
"Kang, Sooyong",0.0007,0.0,0.0,0.0007
"Han, Hyuck",0.0007,0.0,0.0,0.0007
"Jung, Hyungsoo",0.0007,0.0,0.0,0.0007
"Mohan, Jayashree",0.0005,0.0,0.0,0.0441
"Purohith, Dhathri",0.0005,0.0,0.0,0.0441
"Halpern, Matthew",0.0005,0.0,0.0,0.0441
"Reddi, Vijay Janapa",0.0005,0.0,0.0,0.0441
"Zhai, Yan",0.0004,0.0,0.0,0.0481
"Chase, Jeffrey S.",0.0016,0.0,0.0154,0.0509
"Trivedi, Animesh",0.0009,0.0,0.0,0.0009
"Ioannou, Nikolas",0.0009,0.0,0.0,0.0009
"Metzler, Bernard",0.0009,0.0,0.0,0.0009
"Stuedi, Patrick",0.0009,0.0,0.0,0.0009
"Pfefferle, Jonas",0.0009,0.0,0.0,0.0009
"Koltsidas, Ioannis",0.0009,0.0,0.0,0.0009
"Kourtis, Kornilios",0.0011,0.0,0.0,0.0011
"Gross, Thomas R.",0.0009,0.0,0.0,0.0009
"Liu, Liyuan",0.0008,0.0,0.0,0.0009
"Lei, Dongming",0.0008,0.0,0.0,0.0009
"Zhuang, Honglei",0.0008,0.0,0.0,0.0009
"Cao, Lianjie",0.0004,0.0,0.0,0.0004
"Sharma, Puneet",0.0004,0.0,0.0,0.0004
"Fahmy, Sonia",0.0004,0.0,0.0,0.0004
"Saxena, Vinay",0.0004,0.0,0.0,0.0004
"Song, Zhenyu",0.0003,0.0,0.0,0.0003
"Shangguan, Longfei",0.0003,0.0,0.0,0.0003
"Jamieson, Kyle",0.0003,0.0,0.0,0.0003
"Bauereiß, Thomas",0.0004,0.0,0.0,0.0004
"Gritti, Armando Pesenti",0.0004,0.0,0.0,0.0004
"Popescu, Andrei",0.0004,0.0,0.0,0.0004
"Raimondi, Franco",0.0004,0.0,0.0,0.0004
"Krause, Alexander",0.0005,0.0,0.0,0.0005
"Kissinger, Thomas",0.0005,0.0,0.0,0.0005
"Habich, Dirk",0.0005,0.0,0.0,0.0005
"Voigt, Hannes",0.0005,0.0,0.0,0.0005
"Lehner, Wolfgang",0.0005,0.0,0.0,0.0005
"Subramanyan, Pramod",0.0005,0.0,0.0,0.0429
"Sinha, Rohit",0.0005,0.0,0.0,0.0429
"Lebedev, Ilia A.",0.0005,0.0,0.0,0.0429
"Seshia, Sanjit A.",0.0005,0.0,0.0,0.0429
"Ramnarayan, Jags",0.0008,0.0,0.0,0.0357
"Menon, Sudhir",0.0008,0.0,0.0,0.0357
"Mahajan, Yogesh",0.0008,0.0,0.0,0.0357
"Chakraborty, Soubhik",0.0008,0.0,0.0,0.0357
"Bhanawat, Hemant",0.0008,0.0,0.0,0.0357
"Bachhav, Kishor",0.0008,0.0,0.0,0.0357
"Canino, Anthony",0.0001,0.0,0.0,0.0001
"Liu, Yu David",0.0001,0.0,0.0,0.0001
"Yu, Leiming",0.0007,0.0,0.0,0.0009
"Sun, Yifan",0.0007,0.0,0.0,0.0009
"Fang, Qianqian",0.0007,0.0,0.0,0.0009
"Rubin, Norman",0.0007,0.0,0.0,0.0009
"Idgunji, Sachin",0.0003,0.0,0.0,0.0476
"Ma, Lingxiao",0.0005,0.0,0.0,0.0005
"Yang, Zhi",0.0005,0.0,0.0,0.0005
"Chen, Han",0.0005,0.0,0.0,0.0005
"Xue, Jilong",0.0005,0.0,0.0,0.0005
"Dai, Yafei",0.0005,0.0,0.0,0.0005
"Meng, Jinghan",0.0001,0.0,0.0,0.0001
"Tu, Yi-Cheng",0.0001,0.0,0.0,0.0001
"Diao, Yanlei",0.0008,0.0,0.0,0.0008
"Evani, Uday",0.0008,0.0,0.0,0.0008
"Abhyankar, Avinash",0.0008,0.0,0.0,0.0008
"Howarth, Clinton",0.0008,0.0,0.0,0.0008
"Priol, Rémi Le",0.0008,0.0,0.0,0.0008
"Bloom, Toby",0.0008,0.0,0.0,0.0008
"Datta, Anupam",0.0005,0.0,0.0,0.0007
"Ko, Gihyuk",0.0005,0.0,0.0,0.0007
"Mardziel, Piotr",0.0005,0.0,0.0,0.0007
"Sen, Shayak",0.0005,0.0,0.0,0.0007
"Kumar, Harendra",0.0004,0.0,0.0,0.0006
"Makam, Sumith",0.0004,0.0,0.0,0.0006
"Cohen, Reuven",0.0003,0.0,0.0,0.0003
"Katzir, Liran",0.0003,0.0,0.0,0.0003
"Yehezkel, Aviv",0.0003,0.0,0.0,0.0003
"Coelho, Fábio",0.0005,0.0,0.0,0.0005
"Paulo, João",0.0005,0.0,0.0,0.0005
"Vilaça, Ricardo Manuel Pereira",0.0005,0.0,0.0,0.0005
"Pereira, José Orlando",0.0005,0.0,0.0,0.0005
"Oliveira, Rui",0.0005,0.0,0.0,0.0005
"Wu, Xi",0.0007,0.0,0.0,0.038
"Li, Fengan",0.0007,0.0,0.0,0.038
"Kumar, Arun",0.0007,0.0,0.0,0.038
"Jha, Somesh",0.0007,0.0,0.0,0.038
"Naughton, Jeffrey F.",0.0007,0.0,0.0,0.038
"Gao, Yangyang",0.0005,0.0,0.0,0.0005
"Zhang, Haitao",0.0005,0.0,0.0,0.0005
"Zhu, Yanpei",0.0005,0.0,0.0,0.0005
"Tang, Bingchang",0.0005,0.0,0.0,0.0005
"Ma, Huadong",0.0005,0.0,0.0,0.0005
"Ueda, Yohei",0.0001,0.0,0.0,0.0003
"Ohara, Moriyoshi",0.0005,0.0,0.0,0.0005
"Xie, Xiaohui",0.0009,0.0,0.0,0.037
"Liu, Yiqun",0.002,0.0,0.0007,0.0384
"Wang, Xiaochuan",0.0009,0.0,0.0,0.037
"Wang, Meng",0.0015,0.0,0.0018,0.0394
"Wu, Zhijing",0.0009,0.0,0.0,0.037
"Wu, Yingying",0.0009,0.0,0.0,0.037
"Zhang, Min",0.0009,0.0,0.0,0.0371
"Ma, Shaoping",0.002,0.0,0.0007,0.0384
"Wu, Haoyang",0.0013,0.0,0.0,0.0337
"Yuan, Zengwen",0.0013,0.0,0.0,0.0337
"Peng, Chunyi",0.0013,0.0,0.0,0.0337
"Li, Zhiwei",0.0013,0.0,0.0,0.0337
"Tan, Zhaowei",0.0013,0.0,0.0,0.0337
"Ding, Boyan",0.0013,0.0,0.0,0.0337
"Li, Xiaoguang",0.0013,0.0,0.0,0.0337
"Li, Yuanjie",0.0013,0.0,0.0,0.0337
"Liu, Jun",0.0013,0.0,0.0,0.0337
"Lu, Songwu",0.0013,0.0,0.0,0.0337
"Cosenza, Biagio",0.0004,0.0,0.0,0.0005
"Durillo, Juan J.",0.0004,0.0,0.0,0.0005
"Ermon, Stefano",0.0004,0.0,0.0,0.0005
"Juurlink, Ben H. H.",0.0007,0.0,0.0,0.0007
"Waldspurger, Carl A.",0.0007,0.0,0.0,0.0007
"Saemundsson, Trausti",0.0004,0.0,0.0,0.0005
"Ahmad, Irfan",0.0004,0.0,0.0,0.0005
"Park, Nohhyun",0.0004,0.0,0.0,0.0005
"Dong, Han",0.0005,0.0,0.0,0.0383
"Li, Tao",0.0009,0.0,0.001,0.0426
"Leng, Jiabing",0.0005,0.0,0.0,0.0383
"Kong, Lingyan",0.0005,0.0,0.0,0.0383
"Bai, Gang",0.0005,0.0,0.0,0.0383
"Yébenes, Pedro",0.0005,0.0,0.0,0.0025
"Makkar, Devavret",0.0003,0.0,0.0,0.0003
"Bader, David A.",0.0003,0.0,0.0,0.0003
"Green, Oded",0.0003,0.0,0.0,0.0003
"Davatz, Christian",0.0004,0.0,0.0,0.0004
"Inzinger, Christian",0.0004,0.0,0.0,0.0004
"Scheuner, Joel",0.0004,0.0,0.0,0.0004
"Leitner, Philipp",0.0004,0.0,0.0,0.0004
"Shudler, Sergei",0.0004,0.0,0.0,0.0024
"Calotoiu, Alexandru",0.0004,0.0,0.0,0.0024
"Wolf, Felix",0.0004,0.0,0.0,0.0024
"Wang, Yipeng",0.0004,0.0,0.0,0.0355
"Shands, Deborah",0.0004,0.0,0.0,0.0355
"Huang, Jianyu",0.0004,0.0,0.0,0.0004
"Rice, Leslie",0.0004,0.0,0.0,0.0004
"Matthews, Devin A.",0.0004,0.0,0.0,0.0004
"Geijn, Robert A. Van De",0.0004,0.0,0.0,0.0004
"Sur, Sanjib",0.0004,0.0,0.0,0.0327
"Pefkianakis, Ioannis",0.0004,0.0,0.0,0.0327
"Friedman, Michal",0.0003,0.0,0.0,0.0309
"Dickerson, Thomas D.",0.0004,0.0,0.0,0.0428
"Anderton, William C.",0.0001,0.0,0.0,0.0001
"Young, Maxwell",0.0001,0.0,0.0,0.0001
"Shin, Dear Sungbok",0.0013,0.0,0.0,0.0013
"Choi, Minsuk",0.0013,0.0,0.0,0.0013
"Choi, Jinho",0.0013,0.0,0.0,0.0013
"Langevin, Scott",0.0013,0.0,0.0,0.0013
"Bethune, Christopher",0.0013,0.0,0.0,0.0013
"Horne, Philippe",0.0013,0.0,0.0,0.0013
"Kronenfeld, Nathan",0.0013,0.0,0.0,0.0013
"Kannan, Ramakrishnan",0.0013,0.0,0.0,0.0013
"Drake, Barry L.",0.0013,0.0,0.0,0.0013
"Park, Haesun",0.0013,0.0,0.0,0.0013
"Choo, Jaegul",0.0013,0.0,0.0,0.0013
"Kathpal, Atish",0.0001,0.0,0.0,0.0001
"Sehgal, Priya",0.0001,0.0,0.0,0.0001
"Yin, Changchang",0.0008,0.0,0.0,0.0011
"Qian, Buyue",0.0008,0.0,0.0,0.0011
"Cao, Shilei",0.0008,0.0,0.0,0.0011
"Li, Xiaoyu",0.0008,0.0,0.0,0.0011
"Wei, Jishang",0.0008,0.0,0.0,0.0011
"Zheng, Qinghua",0.0008,0.0,0.0,0.0011
"Davidson, Ian",0.0013,0.0,0.0,0.0015
"Bilal, Muhammad",0.0001,0.0,0.0,0.0428
"Delignat-Lavaud, Antoine",0.0012,0.0,0.0,0.0012
"Fournet, Cédric",0.0012,0.0,0.0,0.0012
"Kohlweiss, Markulf",0.0012,0.0,0.0,0.0012
"Protzenko, Jonathan",0.0012,0.0,0.0,0.0012
"Rastogi, Aseem",0.0012,0.0,0.0,0.0012
"Swamy, Nikhil",0.0012,0.0,0.0,0.0012
"Béguelin, Santiago Zanella",0.0012,0.0,0.0,0.0012
"Pan, Jianyang",0.0012,0.0,0.0,0.0012
"Zinzindohoue, Jean Karim",0.0012,0.0,0.0,0.0012
"Su, Chunzhi",0.0005,0.0,0.0,0.0385
"Ding, Cong",0.0005,0.0,0.0,0.0385
"Xie, Chao",0.0005,0.0,0.0,0.0385
"Kassab, Ayham",0.0004,0.0,0.0,0.0004
"Nicod, Jean-Marc",0.0004,0.0,0.0,0.0004
"Philippe, Laurent",0.0004,0.0,0.0,0.0004
"Rehn-Sonigo, Veronika",0.0004,0.0,0.0,0.0004
"Maglalang, Jordyn",0.0003,0.0,0.0,0.0394
"Sun, Jiawen",0.0003,0.0,0.0,0.035
"Vandierendonck, Hans",0.0003,0.0,0.0,0.035
"Fang, Bo",0.0005,0.0,0.0,0.037
"Ripeanu, Matei",0.0015,0.0,0.0007,0.037
"Ewart, Timothée",0.0007,0.0,0.0,0.0007
"Planas, Judit",0.0007,0.0,0.0,0.0007
"Cremonesi, Francesco",0.0007,0.0,0.0,0.0007
"Langen, Kai",0.0007,0.0,0.0,0.0007
"Schürmann, Felix",0.0007,0.0,0.0,0.0007
"Delalondre, Fabien",0.0007,0.0,0.0,0.0007
"Wan, Jiguang",0.0011,0.0,0.0,0.04
"Wu, Wei",0.0007,0.0,0.0,0.0396
"Zhan, Ling",0.0007,0.0,0.0,0.0396
"Yang, Qing",0.0007,0.0,0.0,0.0396
"Qu, Xiaoyang",0.0011,0.0,0.0,0.04
"Song, Yunpeng",0.0003,0.0,0.0,0.0003
"Cai, Zhongmin",0.0003,0.0,0.0,0.0003
"Zhang, Zhi-Li",0.0003,0.0,0.0,0.0003
"Dräxler, Sevil",0.0003,0.0,0.0,0.0003
"Karl, Holger",0.0003,0.0,0.0,0.0003
"Orr, Michael",0.0001,0.0,0.0,0.0001
"Sinnen, Oliver",0.0001,0.0,0.0,0.0001
"Ecarot, Thibaud",0.0003,0.0,0.0,0.0004
"Zeghlache, Djamal",0.0007,0.0,0.0,0.0007
"Brandily, Cedric",0.0003,0.0,0.0,0.0004
"Nazari, Alireza",0.0005,0.0,0.0,0.0005
"Sehatbakhsh, Nader",0.0005,0.0,0.0,0.0005
"Alam, Monjur",0.0005,0.0,0.0,0.0005
"Zajic, Alenka G.",0.0005,0.0,0.0,0.0005
"Prvulovic, Milos",0.0005,0.0,0.0,0.0005
"Rindal, Peter",0.0004,0.0,0.0003,0.0327
"Rosulek, Mike",0.0009,0.0,0.0005,0.0356
"Cui, Weilong",0.0001,0.0,0.0,0.0005
"Sherwood, Timothy",0.0009,0.0,0.0,0.0009
"Khan, Shahbaz",0.0,0.0,0.0,0.0
"Jouppi, Norman P.",0.01,0.1147,0.0,0.01
"Young, Cliff",0.01,0.1147,0.0,0.01
"Patil, Nishant",0.01,0.1147,0.0,0.01
